customer_id,full_name,email,phone,city,state,country
C00573,Ritu Reddy,ritu.reddy48@yahoo.com,2388611446,Bengaluru,Karnataka,india
C01844,Kavya Reddy,kavya.reddy718@yahoo.com,60417121,Kolkata, WEST BENGAL ,india
C00481,Vikram Patel,vikram.patel27@mail.com,2794813707,Pune,Maharashtra,India
C01980,Diya Das,diya.das505@outlook.com,7548281126,Chennai,Tamil Nadu,India
C01892,Ritu Mishra,ritu.mishra220@gmail.com,1660875809,Chennai,Tamil Nadu,India
C01531,Sanya Kulkarni,sanya.kulkarni548@outlook.com,1198110601,Chennai,Tamil Nadu,India
C01599,Diya Iyer,diya.iyer383@gmail.com,1082860866,Kochi,Kerala,India
C00700,Diya Chowdhury,,2907163604,Lucknow,Uttar Pradesh,India
C00778,Neha Rao,neha.rao123@mail.com,8081473828,Lucknow,Uttar Pradesh,India
C01326,Irfan Joshi,irfan.joshi570@outlook.com,3556835980,Pune,Maharashtra,India
C01988,Rohan Nair,rohan.nair975@mail.com,5333343560,Delhi,Delhi,india
C00627,Neha Menon,neha.menon824@mail.com,5079671621,Bengaluru,KARNATAKA,India
C01481,Vikram Das,vikram.das798@mail.com,3215324140,Ahmedabad,Gujarat,India
C00300,Anvi Naidu,anvi.naidu770@gmail.com,1127491258,Chennai,Tamil Nadu,india
C00636,Rahul Mishra,rahul.mishra689@yahoo.com,4523131388,Mumbai,Maharashtra,India
C00348,Ananya Chowdhury,ANVI.CHOWDHURY68@GMAIL.COM,579842298,Kochi,Kerala,India
C01362,Kabir Reddy,kabir.reddy390@outlook.com,4936007947,Pune, MAHARASHTRA ,india
C01311,Sneha Das,sneha.das458@mail.com,9946252190,Jaipur,Rajasthan,IN
C01315,Ananya Khan,ananya.khan773@mail.com,2514133195,Chennai,Tamil Nadu,India
C01059,Aarav Khan,aarav.khan630@mail.com,444432921,Hyderabad,Telangana,India
C01508,Rohan Gupta,rohan.gupta992@yahoo.com,8464846891,Delhi,Delhi,India
C00915,Ananya Gupta,ananya.gupta141@mail.com,3636327547,Lucknow,Uttar Pradesh,India
C01569,Vivaan Sharma,vivaan.sharma982@outlook.com,8181154640,Kolkata,West Bengal,India
C00735,Sneha Chowdhury,sneha.chowdhury592@gmail.com,2421926122,Hyderabad,Telangana,India
C00217,Ananya Reddy," rahul,nair298@mail,com",4522140264,Jaipur,Rajasthan,India
C01007,Samar Kulkarni,samar.kulkarni408@yahoo.com,9882976094,Lucknow,Uttar Pradesh,India
C00508,Ananya Sharma,ananya.sharma641@outlook.com,933276966,Jaipur,Rajasthan,India
C00895,Kabir Mishra,kabir.mishra896@yahoo.com,6362307452,Bengaluru,Karnataka,India
C00187,Vikram Das,vikram.das761@gmail.com,8533048880,Jaipur,Rajasthan,India
C00768,Kabir Verma,kabir.verma114@yahoo.com,5121515635,Chennai,Tamil Nadu,india
C01607,Ritu Basu,ritu.basu144@gmail.com,7829579524,Kolkata,West Bengal,India
C00452,Aditya Iyer,aditya.iyer178@mail.com,2135362778,Ahmedabad,Gujarat,India
C01017,Ria Kulkarni,,961273177,Chennai,Tamil Nadu,India
C01131,Kavya Mukherjee,kavya.mukherjee153@gmail.com,6813169242,Ahmedabad,Gujarat,India
C01666,Neha Iyer,neha.iyer336@mail.com,6500192555,Pune,Maharashtra,India
C01881,Rohan Kulkarni,rohan.kulkarni203@outlook.com,5914271806,Ahmedabad,Gujarat,India
C00153,Isha Patel,isha.patel599@outlook.com,2512316595,Visakhapatnam,Andhra Pradesh,India
C00930,Diya Joshi,diya.joshi857@outlook.com,5130093358,Bengaluru,Karnataka,India
C01255,Rohan Basu,rohan.basu781@gmail.com,6607854425,Chennai,Tamil Nadu,India
C01524,Vikram Singh,vikram.singh248@yahoo.com,6271406606,Bengaluru,Karnataka,India
C01381,Rohan Nair,,1489634703,Jaipur,Rajasthan,India
C00025,Samar Joshi,samar.joshi748@outlook.com,2477599862,Pune,Maharashtra,IN
C01789,Irfan Das,irfan.das46@mail.com,8685777235,Jaipur,Rajasthan,india
C00662,Kavya Sharma,kavya.sharma456@gmail.com,5624833568,Ahmedabad,Gujarat,India
C00881,Neha Reddy,neha.reddy626@yahoo.com,3913874087,Mumbai,maharashtra,India
C01153,Vivaan Mukherjee,vivaan.mukherjee423@gmail.com,7914957155,Chennai,Tamil Nadu,India
C01328,Aditya Mishra,aditya.mishra965@outlook.com,144725753,Delhi,Delhi,India
C00718,Ria Nair,ria.nair321@yahoo.com,9088502151,Kochi,Kerala,India
C00323,Rahul Sharma,rahul.sharma874@outlook.com,5064540403,Hyderabad,Telangana,India
C01783,Aarav Rao,aarav.rao57@outlook.com,2727687720,Visakhapatnam,andhra pradesh,India
C01209,Ria Rao,ria.rao807@outlook.com,1077464301,Kolkata,West Bengal,India
C00292,Isha Chowdhury,isha.chowdhury821@outlook.com,5139539530,Pune,Maharashtra,India
C01629,Kabir Menon,kabir.menon779@outlook.com,2300532528,Chennai,Tamil Nadu,india
C01098,Aditya Khan,aditya.khan510@mail.com,830154221,Mumbai,Maharashtra,India
C01293,Anvi Reddy,anvi.reddy551@outlook.com,5425398761,Kolkata,West Bengal,India
C01511,Anvi Chowdhury,"aarav,sharma913@yahoo,com",9712215970,Bengaluru,Karnataka,India
C01268,Vivaan Naidu,vivaan.naidu465@gmail.com,6458466786,Jaipur, RAJASTHAN ,India
C01145,Vivaan Iyer,vivaan.iyer739@mail.com,5924334600,Delhi,Delhi,India
C00339,Kavya Chandra,kavya.chandra267@outlook.com,6236796524,Kolkata,West Bengal,india
C00428,Ritu Mukherjee,ritu.mukherjee654@outlook.com,5333889269,Kolkata,West Bengal,India
C01746,Anvi Naidu,anvi.naidu18@mail.com,1601542271,Hyderabad, TELANGANA ,India
C01086,Aisha Gupta,aisha.gupta478@mail.com,9932422835,Pune,Maharashtra,India
C00687,Kavya Kulkarni,kavya.kulkarni17@gmail.com,5580072646,Visakhapatnam,Andhra Pradesh,India
C00158,Kabir Verma,kabir.verma692@gmail.com,3798955504,Ahmedabad,Gujarat,India
C01225,Kabir Verma,kabir.verma15@yahoo.com,1987962847,Jaipur,Rajasthan,India
C01010,Kavya Mukherjee,kavya.mukherjee27@gmail.com,722480282,Delhi,Delhi,India
C01331,Isha Sharma,isha.sharma419@gmail.com,6298644341,Kochi,Kerala,India
C01589,Ritu Patel,ritu.patel602@mail.com,354428366,Kochi,Kerala,India
C01509,Kabir Kulkarni,kabir.kulkarni299@outlook.com,2362847415,Hyderabad,Telangana,India
C00906,Ananya Verma,ananya.verma953@mail.com,3138787693,Delhi,Delhi,india
C00939,Rahul Chandra,rahul.chandra70@mail.com,4103060437,Kolkata, WEST BENGAL ,India
C01282,Ritu Nair,ritu.nair957@outlook.com,1820711401,Jaipur,Rajasthan,India
C01375,Aisha Nair,aisha.nair567@outlook.com,9156380450,Chennai,tamil nadu,India
C00327,Sneha Sharma,sneha.sharma498@mail.com,4308526342,Visakhapatnam,Andhra Pradesh,India
C00116,Kabir Basu,kabir.basu741@outlook.com,898338852,Pune,Maharashtra,india
C01410,Neha Singh,neha.singh635@yahoo.com,813476083,Ahmedabad,Gujarat,India
C00748,Anvi Chandra,anvi.chandra186@gmail.com,2604285719,Hyderabad,Telangana,india
C00816,Isha Mukherjee,,1565477279,Bengaluru,karnataka,IN
C01856,Kavya Reddy,kavya.reddy475@yahoo.com,8802761482,Hyderabad,Telangana,India
C00983,Isha Naidu,isha.naidu677@yahoo.com,3296996942,Visakhapatnam,Andhra Pradesh,IN
C00512,Neha Nair,neha.nair950@yahoo.com,3513477916,Visakhapatnam,Andhra Pradesh,India
C01734,Isha Verma,isha.verma303@mail.com,2145210811,Lucknow,Uttar Pradesh,India
C01929,Aarav Iyer,aarav.iyer556@yahoo.com,5506454178,Lucknow,uttar pradesh,India
C00289,Kavya Naidu," rohan,mukherjee998@mail,com",8699346506,Kochi,Kerala,india
C01047,Rohan Mishra,rohan.mishra787@gmail.com,9432013530,Bengaluru,Karnataka,india
C00616,Aditya Mukherjee,aditya.mukherjee35@yahoo.com,6933338149,Kochi,KERALA,India
C00990,Kabir Menon,kabir.menon282@mail.com,6437943143,Lucknow,Uttar Pradesh,India
C00638,Diya Rao,diya.rao843@yahoo.com,1841223130,Jaipur,Rajasthan,India
C00444,Anvi Iyer,anvi.iyer462@outlook.com,5764718115,Visakhapatnam,Andhra Pradesh,India
C00130,Diya Nair,diya.nair144@outlook.com,4151039848,Ahmedabad,Gujarat,India
C00295,Aditya Patel,aditya.patel628@outlook.com,6162196074,Jaipur,Rajasthan,India
C00270,Sneha Kulkarni,sneha.kulkarni813@gmail.com,4386040764,Kochi,Kerala,India
C01872,Samar Gupta,samar.gupta105@gmail.com,7572972025,Bengaluru,Karnataka,India
C01701,Ritu Verma,ritu.verma10@mail.com,265125523,Kochi,Kerala,India
C01001,Ananya Mukherjee,ananya.mukherjee696@outlook.com,7213192772,Lucknow,Uttar Pradesh,India
C00856,Ria Reddy,ria.reddy133@mail.com,1926916487,Chennai,Tamil Nadu,India
C01092,Kabir Kulkarni,kabir.kulkarni255@gmail.com,1449368497,Bengaluru,Karnataka,India
C00541,Vikram Patel,vikram.patel891@gmail.com,298096914,Bengaluru,Karnataka,India
C00878,Sneha Menon,sneha.menon45@outlook.com,8331787767,Mumbai,Maharashtra,India
C01555,Aarav Singh,aarav.singh534@outlook.com,5588338567,Visakhapatnam,Andhra Pradesh,India
C00146,Rahul Iyer,rahul.iyer714@outlook.com,7554553485,Jaipur,Rajasthan,India
C00988,Rohan Menon,rohan.menon44@yahoo.com,3828196208,Kochi,Kerala,India
C00732,Vikram Nair,vikram.nair992@yahoo.com,564317272,Delhi,Delhi,India
C00159,Irfan Khan,irfan.khan414@mail.com,1282235520,Bengaluru,Karnataka,India
C00725,Aisha Rao,aisha.rao832@gmail.com,4940503427,Ahmedabad,Gujarat,india
C01952,Anvi Gupta,anvi.gupta179@yahoo.com,3215818272,Pune,Maharashtra,India
C01860,Sanya Sharma,sanya.sharma847@mail.com,4186377605,Hyderabad,Telangana,India
C01933,Ria Joshi,ria.joshi617@gmail.com,4410351084,Chennai,Tamil Nadu,India
C00122,Ria Verma,ria.verma421@outlook.com,8653428001,Mumbai,Maharashtra,India
C00145,Vikram Singh,vikram.singh293@outlook.com,5638703720,Kolkata,west bengal,india
C00841,Ritu Patel,ritu.patel450@gmail.com,552049746,Ahmedabad,Gujarat,India
C00774,Rohan Joshi,rohan.joshi309@gmail.com,6891399131,Mumbai,Maharashtra,India
C01609,Rahul Chandra,rahul.chandra635@mail.com,99356405,Visakhapatnam,Andhra Pradesh,India
C00834,Aditya Menon,aditya.menon981@mail.com,5553968443,Kolkata,West Bengal,India
C00318,Aditya Rao,aditya.rao399@mail.com,8148401678,Bengaluru,Karnataka,India
C01416,Sneha Verma,sneha.verma714@gmail.com,3011453578,Kochi,Kerala,india
C00521,Aisha Sharma,aisha.sharma473@mail.com,4915341721,Lucknow,Uttar Pradesh,India
C00510,Rahul Verma,rahul.verma209@yahoo.com,9776794222,Chennai,Tamil Nadu,India
C00355,Rohan Basu,rohan.basu485@mail.com,3492895417,Delhi,Delhi,India
C01766,Kabir Verma,kabir.verma627@mail.com,1512659286,Delhi,Delhi,India
C00716,Sneha Das,sneha.das748@mail.com,9427242186,Mumbai,Maharashtra,India
C00363,Samar Menon,samar.menon952@yahoo.com,227302346,Chennai,Tamil Nadu,India
C00238,Sanya Menon,sanya.menon962@mail.com,9053866228,Kolkata,West Bengal,India
C00169,Isha Menon,isha.menon469@yahoo.com,3725756966,Mumbai,Maharashtra,India
C00750,Aditya Chandra,,25983721,Kolkata,West Bengal,India
C00752,Kabir Gupta,kabir.gupta94@gmail.com,206607834,Ahmedabad,Gujarat,India
C00284,Aditya Patel,aditya.patel672@mail.com,9543276914,Ahmedabad,Gujarat,India
C01341,Anvi Verma,anvi.verma398@gmail.com,3467854381,Hyderabad,Telangana,India
C01335,Aditya Kulkarni,aditya.kulkarni308@gmail.com,9094811174,Kochi,Kerala,India
C01834,Sneha Iyer,sneha.iyer718@yahoo.com,2794830553,Chennai,Tamil Nadu,India
C00073,Irfan Patel,irfan.patel699@yahoo.com,8060700120,Lucknow,Uttar Pradesh,India
C00347,Isha Chowdhury,isha.chowdhury975@yahoo.com,4280661915,Jaipur,Rajasthan,India
C00899,Rohan Naidu,rohan.naidu782@gmail.com,8749216324,Kolkata,West Bengal,India
C00702,Diya Reddy,diya.reddy503@outlook.com,3920047850,Mumbai,Maharashtra,india
C00175,Isha Mishra,isha.mishra136@yahoo.com,3317568645,Ahmedabad,Gujarat,India
C01630,Aarav Khan,aarav.khan560@gmail.com,5055465030,Ahmedabad,Gujarat,india
C00163,Vikram Menon,vikram.menon430@yahoo.com,1699750471,Ahmedabad,Gujarat,india
C01213,Samar Kulkarni,samar.kulkarni582@mail.com,2561453120,Kolkata,West Bengal,India
C01611,Samar Iyer,samar.iyer975@mail.com,641220745,Ahmedabad,Gujarat,India
C01460,Aarav Kulkarni,aarav.kulkarni731@mail.com,1001338858,Mumbai,Maharashtra,india
C01600,Kavya Rao,kavya.rao524@outlook.com,9383862803,Delhi,Delhi,India
C01895,Rahul Iyer,rahul.iyer36@gmail.com,5158295943,Lucknow,Uttar Pradesh,india
C01208,Neha Kulkarni,neha.kulkarni857@outlook.com,4530987741,Lucknow,Uttar Pradesh,india
C00927,Kavya Mukherjee,kavya.mukherjee245@outlook.com,695757621,Ahmedabad,Gujarat,india
C00514,Anvi Kulkarni,anvi.kulkarni125@mail.com,2788035628,Kolkata,West Bengal,india
C01721,Kabir Joshi,kabir.joshi881@gmail.com,2467514703,Pune,Maharashtra,India
C00356,Vikram Menon,vikram.menon578@gmail.com,4959641014,Delhi,Delhi,IN
C01801,Sanya Rao,sanya.rao184@gmail.com,3964680041,Kochi,Kerala,India
C00602,Anvi Menon,anvi.menon717@yahoo.com,4120530749,Hyderabad,Telangana,India
C01972,Diya Verma,diya.verma256@mail.com,3325920356,Kolkata,West Bengal,India
C00543,Irfan Iyer,irfan.iyer586@outlook.com,3969996041,Delhi,Delhi,India
C00106,Aditya Iyer,aditya.iyer603@gmail.com,9462907140,Visakhapatnam,Andhra Pradesh,India
C01167,Vivaan Verma,vivaan.verma286@yahoo.com,2171632614,Kochi,Kerala,India
C00795,Samar Verma,samar.verma852@yahoo.com,1570105324,Bengaluru,Karnataka,india
C01206,Ria Nair,ria.nair428@gmail.com,5622683478,Hyderabad,Telangana,India
C00701,Rohan Iyer,rohan.iyer437@mail.com,3317511693,Bengaluru,KARNATAKA,India
C01252,Aditya Rao,aditya.rao466@yahoo.com,1969487724,Jaipur,Rajasthan,India
C00142,Ananya Menon,ananya.menon169@outlook.com,3069240753,Visakhapatnam,Andhra Pradesh,India
C00501,Kabir Joshi,kabir.joshi332@mail.com,6332336988,Visakhapatnam,Andhra Pradesh,india
C01096,Neha Reddy,neha.reddy511@outlook.com,8838497848,Kolkata,west bengal,india
C01884,Diya Mishra,diya.mishra126@mail.com,9705178885,Bengaluru,karnataka,IN
C00509,Sneha Kulkarni,sneha.kulkarni779@mail.com,9647325903,Visakhapatnam,Andhra Pradesh,India
C00524,Vikram Verma,vikram.verma522@yahoo.com,5946053972,Ahmedabad,Gujarat,IN
C00595,Kavya Naidu,kavya.naidu707@yahoo.com,9129205094,Hyderabad,Telangana,India
C00438,Neha Menon,neha.menon156@gmail.com,6201464685,Kolkata,West Bengal,India
C01582,Kavya Menon,kavya.menon375@yahoo.com,3193746571,Pune,Maharashtra,India
C01221,Ritu Sharma,ritu.sharma339@gmail.com,8807316123,Ahmedabad,Gujarat,India
C00844,Rohan Chowdhury,rohan.chowdhury397@outlook.com,1085417608,Hyderabad,Telangana,India
C01541,Rahul Basu,rahul.basu109@mail.com,1971687284,Visakhapatnam,Andhra Pradesh,India
C00600,Vivaan Sharma,vivaan.sharma391@yahoo.com,2690762969,Lucknow,Uttar Pradesh,india
C01682,Kavya Kulkarni,kavya.kulkarni17@mail.com,801937779,Bengaluru,Karnataka,IN
C00698,Aisha Chowdhury,aisha.chowdhury470@mail.com,5688304798,Jaipur,Rajasthan,india
C01564,Rahul Chowdhury,rahul.chowdhury694@gmail.com,2723932732,Ahmedabad,Gujarat,India
C00433,Samar Basu,samar.basu189@mail.com,6487644461,Bengaluru,Karnataka,India
C00216,Aditya Mukherjee,aditya.mukherjee886@gmail.com,2355471503,Bengaluru,Karnataka,India
C01367,Kabir Nair, VIVAAN.REDDY110@MAIL.COM,5375434024,Kolkata,West Bengal,India
C00206,Irfan Kulkarni,irfan.kulkarni597@gmail.com,205791348,Kolkata,West Bengal,india
C00083,Samar Chowdhury,samar.chowdhury157@yahoo.com,6344741602,Delhi,Delhi,India
C01318,Rohan Iyer,rohan.iyer592@yahoo.com,80091892,Lucknow,Uttar Pradesh,India
C00710,Neha Khan,neha.khan874@gmail.com,9738272076,Jaipur,Rajasthan,India
C00290,Aditya Mukherjee,aditya.mukherjee940@mail.com,3743033452,Bengaluru,karnataka,India
C01271,Vivaan Joshi,vivaan.joshi573@outlook.com,9859076199,Delhi,Delhi,India
C00214,Anvi Menon,anvi.menon998@gmail.com,367491823,Kolkata,West Bengal,India
C00806,Ria Basu,ria.basu544@gmail.com,1753151148,Kochi,Kerala,India
C00078,Irfan Gupta,irfan.gupta977@yahoo.com,535027729,Lucknow,Uttar Pradesh,India
C00045,Kabir Verma,kabir.verma389@yahoo.com,6085772985,Jaipur,Rajasthan,India
C01483,Aditya Menon,aditya.menon586@gmail.com,3154642032,Kolkata,West Bengal,India
C01228,Ananya Iyer,ananya.iyer180@outlook.com,2544591943,Ahmedabad,Gujarat,India
C01113,Ria Nair,ria.nair411@mail.com,8741645697,Kolkata,West Bengal,India
C00642,Vivaan Verma,vivaan.verma938@gmail.com,75041905,Bengaluru,Karnataka,India
C00946,Isha Iyer,isha.iyer751@mail.com,2964848227,Ahmedabad, GUJARAT ,India
C00429,Rahul Khan,rahul.khan106@mail.com,9130604079,Jaipur,Rajasthan,india
C00547,Rahul Reddy,rahul.reddy723@outlook.com,42137404,Delhi,Delhi,India
C01916,Aisha Khan,aisha.khan673@gmail.com,2190781626,Delhi,Delhi,India
C01598,Aisha Basu,aisha.basu120@gmail.com,4101596432,Ahmedabad,Gujarat,India
C01486,Kabir Das,kabir.das276@yahoo.com,5626892525,Hyderabad,Telangana,India
C01117,Sneha Basu,sneha.basu517@outlook.com,7625401969,Lucknow,Uttar Pradesh,India
C01977,Kavya Sharma,kavya.sharma449@outlook.com,4502974504,Kochi,kerala,India
C00979,Irfan Chowdhury,irfan.chowdhury617@gmail.com,4214188216,Ahmedabad,Gujarat,India
C00302,Aditya Rao,aditya.rao785@outlook.com,1103614959,Lucknow,Uttar Pradesh,India
C01378,Rahul Naidu,rahul.naidu236@outlook.com,9688204695,Mumbai,maharashtra,India
C00982,Sneha Basu,sneha.basu82@yahoo.com,6553361540,Visakhapatnam,Andhra Pradesh,India
C00075,Rahul Chowdhury,rahul.chowdhury115@yahoo.com,708352662,Delhi,Delhi,India
C01438,Isha Mukherjee,isha.mukherjee771@outlook.com,3640928736,Kolkata, WEST BENGAL ,india
C00804,Kabir Khan,kabir.khan798@gmail.com,6844084053,Pune,maharashtra,India
C00465,Irfan Chandra,irfan.chandra664@gmail.com,7388416436,Pune,Maharashtra,India
C01179,Rahul Nair,rahul.nair298@mail.com,8534585063,Mumbai,MAHARASHTRA,India
C00002,Vikram Reddy,vikram.reddy26@yahoo.com,6402694174,Mumbai,Maharashtra,India
C01094,Vikram Kulkarni,vikram.kulkarni957@yahoo.com,1723324496,Bengaluru,Karnataka,india
C00260,Aisha Iyer,aisha.iyer681@outlook.com,834519968,Mumbai, maharashtra ,India
C01751,Ritu Kulkarni,ritu.kulkarni519@yahoo.com,4060464025,Pune,Maharashtra,India
C01631,Ananya Kulkarni,ananya.kulkarni436@mail.com,5758893968,Chennai,Tamil Nadu,India
C00176,Aarav Singh,,4364165621,Kochi,Kerala,india
C01465,Sanya Verma,sanya.verma325@yahoo.com,1893303867,Hyderabad,Telangana,India
C01516,Aditya Singh,aditya.singh699@mail.com,2133385681,Mumbai,Maharashtra,India
C00186,Isha Khan,isha.khan912@mail.com,2969460515,Kolkata,West Bengal,India
C01142,Neha Verma,neha.verma816@mail.com,2300512542,Chennai,Tamil Nadu,India
C00333,Vivaan Mishra,vivaan.mishra638@mail.com,6077083209,Visakhapatnam,Andhra Pradesh,India
C00933,Kabir Gupta,kabir.gupta736@gmail.com,2969313294,Pune,Maharashtra,india
C01488,Isha Verma,isha.verma150@mail.com,1772586859,Ahmedabad,gujarat,India
C00352,Vikram Chandra,vikram.chandra205@mail.com,9436687805,Jaipur,Rajasthan,India
C00207,Aarav Rao,aarav.rao441@gmail.com,3370959203,Lucknow,Uttar Pradesh,india
C00324,Vikram Joshi,vikram.joshi552@gmail.com,5304624861,Pune,Maharashtra,India
C01963,Kavya Menon,kavya.menon960@outlook.com,6564952503,Pune, MAHARASHTRA ,india
C01418,Ritu Chowdhury,ritu.chowdhury670@mail.com,9476809619,Kolkata,West Bengal,India
C01474,Ananya Patel,ananya.patel106@mail.com,482791437,Chennai,Tamil Nadu,India
C00344,Rohan Das,rohan.das259@mail.com,3512776154,Kochi,Kerala,India
C01296,Isha Naidu,isha.naidu855@mail.com,144490722,Chennai,Tamil Nadu,India
C01827,Ria Das,ria.das430@outlook.com,3858906508,Ahmedabad,GUJARAT,India
C00248,Anvi Verma,anvi.verma2@gmail.com,3671593309,Delhi,Delhi,india
C00239,Ria Reddy,ria.reddy119@yahoo.com,2546267569,Kochi,Kerala,India
C01608,Ritu Chowdhury,ritu.chowdhury323@outlook.com,6357224022,Bengaluru,Karnataka,India
C01982,Ria Chowdhury,ria.chowdhury104@outlook.com,8741769507,Kolkata,West Bengal,India
C00246,Aisha Reddy,aisha.reddy261@mail.com,7704600313,Bengaluru,Karnataka,India
C01796,Aisha Verma,aisha.verma255@outlook.com,2067152809,Mumbai,Maharashtra,India
C00959,Rohan Kulkarni,rohan.kulkarni908@mail.com,4046330316,Kochi,Kerala,IN
C00139,Ritu Patel,ritu.patel498@outlook.com,1235182309,Chennai,Tamil Nadu,india
C00535,Samar Reddy,samar.reddy858@outlook.com,929715858,Ahmedabad,Gujarat,india
C00325,Aarav Menon,aarav.menon500@gmail.com,2926908222,Kochi,Kerala,India
C00436,Ria Chowdhury,ria.chowdhury411@outlook.com,5563551462,Visakhapatnam,Andhra Pradesh,India
C00487,Ritu Rao,,4740935513,Delhi,Delhi,India
C00231,Samar Rao,samar.rao229@mail.com,3392165372,Hyderabad,Telangana,IN
C00599,Kabir Sharma,kabir.sharma110@gmail.com,1795965741,Bengaluru,Karnataka,India
C01314,Vivaan Menon,vivaan.menon240@gmail.com,646835794,Mumbai,Maharashtra,India
C00094,Irfan Chowdhury,irfan.chowdhury779@gmail.com,1954968789,Kochi, kerala ,India
C00475,Irfan Singh,irfan.singh513@outlook.com,6693421306,Lucknow, uttar pradesh ,India
C00633,Sneha Khan,sneha.khan15@yahoo.com,2380106121,Lucknow,Uttar Pradesh,india
C01388,Rahul Basu,rahul.basu537@mail.com,8394089474,Visakhapatnam,Andhra Pradesh,India
C01924,Neha Mukherjee,neha.mukherjee936@mail.com,5537909276,Ahmedabad,Gujarat,India
C01791,Anvi Sharma,anvi.sharma484@yahoo.com,2158262367,Lucknow,Uttar Pradesh,india
C01076,Vikram Kulkarni,vikram.kulkarni162@outlook.com,4565759183,Visakhapatnam,Andhra Pradesh,India
C01300,Kabir Joshi,kabir.joshi545@outlook.com,6719914945,Jaipur,Rajasthan,India
C01456,Vikram Iyer,vikram.iyer443@gmail.com,2136886911,Lucknow,Uttar Pradesh,India
C01122,Ananya Patel,ananya.patel814@yahoo.com,4938037109,Delhi,Delhi,India
C01971,Aarav Reddy,aarav.reddy272@gmail.com,6270755659,Pune,Maharashtra,india
C01453,Ritu Khan,ritu.khan803@outlook.com,148146257,Bengaluru,Karnataka,India
C00221,Ria Basu,ria.basu802@outlook.com,4264282769,Kolkata,West Bengal,India
C00744,Sneha Verma,sneha.verma30@gmail.com,8646552298,Hyderabad,Telangana,India
C01501,Anvi Sharma,anvi.sharma824@yahoo.com,8912517003,Bengaluru,Karnataka,India
C01464,Samar Verma,samar.verma758@outlook.com,6718961730,Visakhapatnam,Andhra Pradesh,India
C01539,Kavya Gupta,KABIR.NAIDU831@GMAIL.COM,2490316588,Kochi,Kerala,india
C00554,Rahul Verma,rahul.verma16@gmail.com,7121276447,Bengaluru,karnataka,India
C01991,Ritu Chowdhury,,4031494528,Pune,Maharashtra,India
C01256,Ritu Basu,ritu.basu697@mail.com,3574761134,Bengaluru,Karnataka,India
C00213,Sanya Sharma,sanya.sharma363@outlook.com,1780975086,Jaipur,Rajasthan,India
C01893,Neha Khan,neha.khan282@yahoo.com,6568707808,Ahmedabad,Gujarat,India
C01565,Aarav Iyer,aarav.iyer953@gmail.com,4188534013,Hyderabad,Telangana,India
C00657,Sneha Menon,sneha.menon854@outlook.com,4328641267,Chennai,Tamil Nadu,India
C00156,Neha Menon,neha.menon872@gmail.com,6832535734,Kochi,Kerala,india
C01596,Sanya Joshi,sanya.joshi321@mail.com,626033355,Visakhapatnam,Andhra Pradesh,India
C01239,Anvi Menon,anvi.menon977@yahoo.com,2036888089,Visakhapatnam,Andhra Pradesh,India
C01756,Aisha Menon,aisha.menon318@mail.com,9374307495,Visakhapatnam,ANDHRA PRADESH,India
C01405,Isha Naidu,isha.naidu18@outlook.com,6182183698,Mumbai,Maharashtra,India
C00523,Aarav Menon,,8364011692,Mumbai,Maharashtra,India
C00321,Ananya Chandra,ananya.chandra966@yahoo.com,5138576349,Delhi,Delhi,India
C01624,Irfan Kulkarni,irfan.kulkarni580@outlook.com,9602748830,Lucknow,Uttar Pradesh,India
C01469,Diya Reddy,diya.reddy780@yahoo.com,2432016009,Lucknow,Uttar Pradesh,India
C01997,Kavya Mishra,kavya.mishra161@mail.com,3539835852,Delhi,Delhi,India
C01191,Neha Chowdhury,neha.chowdhury654@gmail.com,6466035782,Hyderabad,Telangana,India
C01653,Samar Singh,samar.singh719@gmail.com,9102377993,Delhi,Delhi,IN
C00257,Diya Nair,diya.nair714@yahoo.com,1312517631,Mumbai,Maharashtra,India
C00777,Samar Rao,samar.rao297@yahoo.com,1765136771,Ahmedabad,Gujarat,IN
C00232,Aisha Basu,aisha.basu676@gmail.com,6556270410,Mumbai, MAHARASHTRA ,India
C01237,Rohan Joshi, TEMP3251@EXAMPLE.COM,2573295533,Hyderabad,Telangana,India
C00905,Aditya Khan,aditya.khan906@yahoo.com,1600796813,Visakhapatnam,Andhra Pradesh,India
C01693,Kabir Basu,kabir.basu641@yahoo.com,1987925946,Kolkata,West Bengal,India
C01878,Sneha Basu,sneha.basu597@yahoo.com,5684812544,Mumbai,Maharashtra,India
C00042,Ananya Mukherjee,ananya.mukherjee624@gmail.com,1448644811,Kolkata,West Bengal,India
C00361,Samar Das,samar.das988@yahoo.com,4626306499,Jaipur,Rajasthan,india
C01835,Sneha Nair,sneha.nair470@mail.com,1325350327,Visakhapatnam,Andhra Pradesh,India
C00757,Ananya Chandra,ananya.chandra796@mail.com,744131605,Lucknow,Uttar Pradesh,India
C01027,Samar Mukherjee,samar.mukherjee729@gmail.com,8572151480,Kolkata,west bengal,india
C01790,Vivaan Nair,vivaan.nair251@mail.com,4954463701,Chennai,Tamil Nadu,India
C00947,Vikram Menon,vikram.menon791@yahoo.com,9321742048,Bengaluru,Karnataka,India
C01591,Rohan Singh,rohan.singh866@outlook.com,7157028154,Visakhapatnam, andhra pradesh ,India
C01313,Rahul Mukherjee,rahul.mukherjee412@outlook.com,2737478632,Delhi,Delhi,India
